0.178353670409821	0.180472176682717	0.180472176682717	0.180472176682717	0.179409796606017
0.657580184856442	0.64986105733132	0.657580184856442	0.657580184856442	0.646035539998829
0.1425102670303	0.14167135617323	0.14167135617323	0.140837383707202	0.140008320561539
0.210415109806651	0.211661088703701	0.211661088703701	0.210415109806651	0.210415109806651
0.832746508567228	0.827844405008081	0.827844405008081	0.822971158512947	0.822971158512947
0.219293440378662	0.219293440378662	0.220591992555948	0.219293440378662	0.219293440378662
0.472453395248227	0.466907413037109	0.47525104110579	0.466907413037109	0.47525104110579
0.041983333909725	0.041983333909725	0.041983333909725	0.041736191894158	0.041490504721982
0.492388263170674	0.486608271798036	0.498236909973571	0.501187233627272	0.489489736148898
0.519259696759117	0.522334507426684	0.513164270056418	0.516202986486042	0.513164270056418
0.047525104110579	0.04808961299311	0.04808961299311	0.04808961299311	0.047806525330074
0.544374076877585	0.544374076877585	0.550840217406215	0.550840217406215	0.534816907224405
